clinic_name|clinic_link|id_doctor|doctor_specialization|doctor_experience
Стоматология «Белый зуб»|https://prodoctorov.ru/novosibirsk/lpu/55381-belyy-zub/|8|Стоматолог|2
Стоматология «Белый зуб»|https://prodoctorov.ru/novosibirsk/lpu/55381-belyy-zub/|9|Стоматолог-гигиенист|2
«Социальная стоматология» на Крылова|https://prodoctorov.ru/novosibirsk/lpu/81639-socialnaya-stomatologiya/|0|Стоматолог-ортопед, стоматолог-хирург|19
«Социальная стоматология» на Крылова|https://prodoctorov.ru/novosibirsk/lpu/81639-socialnaya-stomatologiya/|1|Стоматолог-ортодонт|6
«Социальная стоматология» на Крылова|https://prodoctorov.ru/novosibirsk/lpu/81639-socialnaya-stomatologiya/|2|Стоматолог-ортопед|6
«Социальная стоматология» на Крылова|https://prodoctorov.ru/novosibirsk/lpu/81639-socialnaya-stomatologiya/|3|Стоматолог|16
«Социальная стоматология» на Крылова|https://prodoctorov.ru/novosibirsk/lpu/81639-socialnaya-stomatologiya/|4|Стоматолог|17
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|0|Пародонтолог, стоматолог-имплантолог, стоматолог-хирург|29
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|1|Стоматолог, детский стоматолог|33
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|2|Стоматолог-ортопед|33
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|3|Стоматолог|3
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|4|Стоматолог|2
Стоматология «Рич Смайл»|https://prodoctorov.ru/novosibirsk/lpu/61742-rich-smayl-rich-smile/|5|Стоматолог|1
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|0|Детский стоматолог|24
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|1|Стоматолог-ортодонт|15
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|2|Стоматолог-хирург, стоматолог, стоматолог-имплантолог|18
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|3|Детский стоматолог|14
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|4|Стоматолог|8
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|5|Стоматолог-хирург|14
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|6|Стоматолог|12
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|7|Стоматолог|12
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|8|Стоматолог-ортопед, стоматолог-хирург|18
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|9|Детский стоматолог|2
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|10|Детский стоматолог|16
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|11|Детский стоматолог|14
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|12|Стоматолог-ортодонт|6
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|13|Детский стоматолог|4
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|14|Детский стоматолог|12
Стоматология «Зубная Фея» на Высоцкого|https://prodoctorov.ru/novosibirsk/lpu/29003-zubnaya-feya/|15|Анестезиолог-реаниматолог|15
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|0|Стоматолог|35
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|1|Стоматолог-имплантолог, стоматолог-ортопед, стоматолог-хирург|17
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|2|Пародонтолог|35
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|3|Детский стоматолог|23
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|4|Стоматолог|6
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|5|Стоматолог-ортопед|7
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|6|Стоматолог|18
Стоматология «Триумф»|https://prodoctorov.ru/novosibirsk/lpu/29104-triumf/|7|Стоматолог-ортодонт|40
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|0|Стоматолог|23
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|1|Пародонтолог|28
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|2|Стоматолог-ортодонт|14
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|3|Стоматолог-имплантолог, стоматолог-ортопед, стоматолог-хирург|11
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|4|Стоматолог|18
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|5|Стоматолог-ортопед, стоматолог-имплантолог|20
Стоматология «Лаура» на Зорге 275|https://prodoctorov.ru/novosibirsk/lpu/28964-galereya-ulybok/|6|Стоматолог|3
Стоматология «Лаура» на Громова|https://prodoctorov.ru/novosibirsk/lpu/58617-laura/|0|Стоматолог|3
Стоматология «Лаура» на Громова|https://prodoctorov.ru/novosibirsk/lpu/58617-laura/|1|Стоматолог|31
Стоматология «Лаура» на Громова|https://prodoctorov.ru/novosibirsk/lpu/58617-laura/|2|Стоматолог-ортопед|20
Стоматология «Лаура» на Громова|https://prodoctorov.ru/novosibirsk/lpu/58617-laura/|3|Стоматолог|1
«Стоматология 24» на Коммунистической|https://prodoctorov.ru/novosibirsk/lpu/50145-stomatologiya-24-na-kommunisticheskoy/|0|Стоматолог-хирург, стоматолог-имплантолог|5
«Стоматология 24» на Коммунистической|https://prodoctorov.ru/novosibirsk/lpu/50145-stomatologiya-24-na-kommunisticheskoy/|1|Стоматолог-хирург|3
«Стоматология 24» на Коммунистической|https://prodoctorov.ru/novosibirsk/lpu/50145-stomatologiya-24-na-kommunisticheskoy/|2|Стоматолог-ортопед, стоматолог-хирург|-
«Стоматология 24» на Коммунистической|https://prodoctorov.ru/novosibirsk/lpu/50145-stomatologiya-24-na-kommunisticheskoy/|3|Стоматолог|-
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|0|Стоматолог-хирург, стоматолог-имплантолог|19
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|1|Стоматолог-хирург, стоматолог-имплантолог|17
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|2|Детский стоматолог|16
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|3|Стоматолог-хирург, стоматолог-имплантолог|10
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|4|Стоматолог-гигиенист|19
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|5|Стоматолог|9
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|6|Детский стоматолог|6
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|7|Стоматолог-хирург, стоматолог-имплантолог|7
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|8|Гнатолог, стоматолог-ортопед|12
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|9|Стоматолог|8
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|10|Детский стоматолог|4
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|11|Стоматолог-ортопед, гнатолог|8
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|12|Стоматолог-ортодонт|7
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|13|Детский стоматолог|11
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|14|Детский стоматолог|1
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|15|Стоматолог-ортопед|20
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|16|Детский стоматолог|11
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|17|Стоматолог|10
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|18|Анестезиолог-реаниматолог|30
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|19|Стоматолог-ортодонт|8
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|20|-|-
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|21|-|-
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|22|-|-
Стоматология «Скайдент» на Военной|https://prodoctorov.ru/novosibirsk/lpu/44277-skydent/|23|-|-
