clinic_name|clinic_link|category_name|service_name|service_price_min|service_link
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.0 - Имплантология - Внутрикостная дентальная имплантация|Использование ирригационной трубки|2050|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.0 - Имплантология - Внутрикостная дентальная имплантация|Применение заглушки Implantium|2000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.0 - Имплантология - Внутрикостная дентальная имплантация|Применение импланта Implantium, SuperLine|10920|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.1 - Имплантология - Гингивотомия (использование формирователя десны Implantium)|Использование формирователя десны Implantium|5500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.1 - Имплантология - Гингивотомия (использование формирователя десны Implantium)|Установка формирователя десны (без учета стоимости формирователя десны)|2800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.2 - Имплантология - Синус-лифтинг открытый|Синус-лифтинг открытый, без учета стоимости остеопластических материалов|20725|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.3 - Имплантология - Синус-лифтинг закрытый|Применение костно-пластического материала Bio-Oss (1/2 порция)|14500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.3 - Имплантология - Синус-лифтинг закрытый|Синус-лифтинг закрытый, без учета стоимости остеопластических материалов|9500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.4 - Имплантология - Пластика альвеолярного отростка|Коррекция объема и формы альвеолярного отростка с применением коллагеновой мембраны|16800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.4 - Имплантология - Пластика альвеолярного отростка|Коррекция объема и формы альвеолярного отростка с применением мембраны, обогащенной тромбоцитами (А-PRF)|2200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|06.4 - Имплантология - Пластика альвеолярного отростка|Направленная костная регинирация (НКР) с применением пластины|23500|None
